FieldVisitID,ParkID,Transect,TransectID,PointID,Year,Month,Day,SampleNumber,Time,Method,TrackNumber,Project,Temperature,Sky,Wind,Recorder,Microphone,SoundQuality,Observer,ObserverComments,Transcriber,TranscriberComments
39204620,WLNP,Blakiston Fan,,166,2015,6,20,1,07:51,Recording,5,EI Monitoring,15.2,clear,4.3,Riverforks E3A/CZM (older),,,Christina Price and Helena Mahoney,"Humidity 63%, max wind 10.6 kph, recorder type: Riverforks E3A/CZM (older), distant cars at 1:58 and 5:37, dinging sound from a phone at 6:51",Cam Gillies,
39204621,WLNP,Blakiston Fan,,168,2015,6,22,1,07:41,Recording,6,EI Monitoring,9.9,clear,8.5,Riverforks E3A/CZM (older),,,Christina Price and Ian Cruickshank,"Humidity 75%, max wind 11.3 kph, recorder type: Riverforks E3A/CZM (older), 3 cars passed by on HWY",Cam Gillies,
39204622,WLNP,Blakiston Fan,,167,2015,6,22,1,08:09,Recording,7,EI Monitoring,14.8,clear,4.6,Riverforks E3A/CZM (older),,,Christina Price and Ian Cruickshank,"Humidity 60%, max wind 13.9 kph, recorder type: Riverforks E3A/CZM (older), 4 cars passed by on HWY",Cam Gillies,
39204623,WLNP,Blakiston Fan,,169,2015,6,22,1,09:04,Recording,9,EI Monitoring,17.5,clear,6.6,Riverforks E3A/CZM (older),,,Christina Price and Ian Cruickshank,"Humidity 54%, max wind 13.8 kph, recorder type: Riverforks E3A/CZM (older), 6 cars passed by on HWY",Cam Gillies,
39204624,WLNP,Eskerine,,116,2015,7,6,1,07:20,Recording,2,EI Monitoring,9.4,scattered,10,Riverforks E3A/CZM (older),,,Ian Cruickshank and Christina Price,"Humidity 73.5%, max wind 16.7 kph, recorder: Riverforks E3A-CM/CZM (newer), point redone because quality of first recording wasn't great, (old, incorrect ID point was 0228, changed 2015)",Cam Gillies,
39204625,WLNP,Eskerine,,115,2015,7,6,1,07:46,Recording,3,EI Monitoring,10.2,scattered,10,Riverforks E3A/CZM (older),,,Ian Cruickshank and Christina Price,"Humidity 73.0%, max wind 14.5 kph, recorder: Riverforks E3A-CM/CZM (newer), point redone because quality of first recording wasn't great, (old, incorrect ID point was 0227, changed 2015)",Cam Gillies,
39209140,WLNP,Sofa Mountain,,27,2016,6,7,1,05:51,Recording,3,EI Monitoring,14.6,clear,0,Riverforks E3A/CZM (older),CZM (older),Good,Iain Reid and Ruth Midgley,,Theresa Hannah,
39209155,WLNP,Sofa Mountain,,28,2016,6,7,1,06:22,Recording,4,EI Monitoring,17,clear,1.8,Riverforks E3A/CZM (older),CZM (older),Good,Iain Reid and Ruth Midgley,"plane overhead, squirrel chatter",Theresa Hannah,
39209172,WLNP,Sofa Mountain,,29,2016,6,7,1,06:59,Recording,5,EI Monitoring,16.2,clear,0,Riverforks E3A/CZM (older),CZM (older),Good,Iain Reid and Ruth Midgley,,Theresa Hannah,
39209186,WLNP,Sofa Mountain,,30,2016,6,7,1,07:31,Recording,6,EI Monitoring,20.5,clear,0,Riverforks E3A/CZM (older),CZM (older),Good,Iain Reid and Ruth Midgley,,Theresa Hannah,
39209202,WLNP,Sofa Mountain,,31,2016,6,7,1,07:58,Recording,8,EI Monitoring,22.9,clear,0,Riverforks E3A/CZM (older),CZM (older),Good,Iain Reid and Ruth Midgley,,Theresa Hannah,
39209217,WLNP,Sofa Mountain,,32,2016,6,7,1,08:32,Recording,9,EI Monitoring,22.6,clear,3.1,Riverforks E3A/CZM (older),CZM (older),Good,Iain Reid and Ruth Midgley,,Theresa Hannah,
39209233,WLNP,Sofa Mountain,,80,2016,6,7,1,09:04,Recording,10,EI Monitoring,23.1,clear,3.1,Riverforks E3A/CZM (older),CZM (older),Moderate,Iain Reid and Ruth Midgley,,Theresa Hannah,
39209248,WLNP,Sofa Mountain,,81,2016,6,7,1,09:34,Recording,11,EI Monitoring,25,clear,5.6,Riverforks E3A/CZM (older),CZM (older),Moderate,Iain Reid and Ruth Midgley,,Theresa Hannah,
39209261,WLNP,Cameron Lake,,5,2016,7,7,1,06:02,Recording,3,EI Monitoring,6.6,broken - valley fog,3,Riverforks E3A/CZM (older),CZM (older),Moderate,Iain Reid and Ruth Midgley,,Theresa Hannah,
39209268,WLNP,Cameron Lake,,124,2016,7,7,1,07:01,Recording,5,EI Monitoring,6.9,broken - valley fog,1.2,Riverforks E3A/CZM (older),CZM (older),Moderate,Iain Reid and Ruth Midgley,,Theresa Hannah,
39209280,WLNP,Crandell Lake,,101,2016,6,8,1,05:30,Recording,2,EI Monitoring,12.9,clear,0,Riverforks E3A/CZM (older),CZM (older),Good,Iain Reid and Ruth Midgley,,Theresa Hannah,
39209294,WLNP,Crandell Lake,,102,2016,6,8,1,06:03,Recording,3,EI Monitoring,13.3,broken,0,Riverforks E3A/CZM (older),CZM (older),Good,Iain Reid and Ruth Midgley,,Theresa Hannah,
39209308,WLNP,Crandell Lake,,103,2016,6,8,1,06:36,Recording,4,EI Monitoring,13.6,broken,0,Riverforks E3A/CZM (older),CZM (older),Moderate,Iain Reid and Ruth Midgley,,Theresa Hannah,
39209321,WLNP,Crandell Lake,,104,2016,6,8,1,07:07,Recording,5,EI Monitoring,14.2,broken,0,Riverforks E3A/CZM (older),CZM (older),Moderate,Iain Reid and Ruth Midgley,,Theresa Hannah,
39209342,WLNP,Crandell Lake,,105,2016,6,8,1,07:42,Recording,6,EI Monitoring,14.7,broken,0.9,Riverforks E3A/CZM (older),CZM (older),Good,Iain Reid and Ruth Midgley,,Theresa Hannah,
39209360,WLNP,Akamina,,90,2016,6,24,1,05:40,Recording,1,EI Monitoring,11,clear,0,Riverforks E3A/CZM (older),CZM (older),Good,Iain Reid and Kyle Nelson,"Max wind 1.5 km/h, WRONG POINT NUMBER MENTIONED IN SLATE",Theresa Hannah,
39209373,WLNP,Akamina,,91,2016,6,24,1,06:09,Recording,2,EI Monitoring,10.5,clear,0,Riverforks E3A/CZM (older),CZM (older),Good,Iain Reid and Kyle Nelson,Max wind 0 km/h,Theresa Hannah,
39209385,WLNP,Akamina,,92,2016,6,24,1,06:34,Recording,3,EI Monitoring,9.2,clear,0,Riverforks E3A/CZM (older),CZM (older),Good,Iain Reid and Kyle Nelson,"Max wind 0 km/h, creek to south",Theresa Hannah,
39209393,WLNP,Akamina,,93,2016,6,24,1,07:06,Recording,4,EI Monitoring,7.6,clear,0,Riverforks E3A/CZM (older),CZM (older),Good,Iain Reid and Kyle Nelson,Max wind 0 km/h,Theresa Hannah,
39209401,WLNP,Akamina,,94,2016,6,24,1,07:35,Recording,5,EI Monitoring,10.8,scattered,0,Riverforks E3A/CZM (older),CZM (older),Good,Iain Reid and Kyle Nelson,Max wind 1.3 km/h,Theresa Hannah,
39209408,WLNP,Akamina,,95,2016,6,24,1,08:05,Recording,6,EI Monitoring,10.3,broken,0,Riverforks E3A/CZM (older),CZM (older),Good,Iain Reid and Kyle Nelson,Max wind 0 km/h,Theresa Hannah,
39209416,WLNP,Lower Mount Crandell,,20,2016,6,29,1,05:56,Recording,3,EI Monitoring,12.2,clear,0,Riverforks E3A/CZM (older),CZM (older),Moderate,Iain Reid and Ruth,"Max wind 0 km/h, machinery to south",Theresa Hannah,
39209429,WLNP,Lower Mount Crandell,,22,2016,6,29,1,06:46,Recording,5,EI Monitoring,13.8,clear,0,Riverforks E3A/CZM (older),CZM (older),Moderate,Iain Reid and Kyle Nelson,"Max wind 0 km/h, machinery to south",Theresa Hannah,
39209450,WLNP,Lower Mount Crandell,,23,2016,6,29,1,07:09,Recording,6,EI Monitoring,15.4,clear,0,Riverforks E3A/CZM (older),CZM (older),Moderate,Iain Reid and Kyle Nelson,"Max wind 0 km/h, machinery to south",Theresa Hannah,
39209464,WLNP,Lower Mount Crandell,,24,2016,6,29,1,07:36,Recording,7,EI Monitoring,12.3,clear,0,Riverforks E3A/CZM (older),CZM (older),Moderate,Iain Reid and Kyle Nelson,"Max wind 1.3 km/h, machinery and traffic to south",Theresa Hannah,
39209478,WLNP,Lower Mount Crandell,,71,2016,6,29,1,08:32,Recording,9,EI Monitoring,18.1,clear,0,Riverforks E3A/CZM (older),CZM (older),Moderate,Iain Reid and Kyle Nelson,"Max wind 0 km/h, traffic to east",Theresa Hannah,
39209496,WLNP,Lower Mount Crandell,,72,2016,6,29,1,09:00,Recording,10,EI Monitoring,21.3,clear,1.3,Riverforks E3A/CZM (older),CZM (older),Poor,Iain Reid and Kyle Nelson,"Max wind 3.2 km/h, creek to east, Kyle sneezed at ~1:30",Theresa Hannah,
39209502,WLNP,Horseshoe Basin,,43,2016,6,10,1,05:56,Recording,3,EI Monitoring,5.1,scattered,2.3,Riverforks E3A/CZM (older),CZM (older),Good,Iain Reid and Ruth Midgley,"Max wind 3.2 km/h, thin cloud, cows mooing in background",Theresa Hannah,
39209518,WLNP,Horseshoe Basin,,44,2016,6,10,1,06:24,Recording,4,EI Monitoring,11.2,broken,1.1,Riverforks E3A/CZM (older),CZM (older),Good,Iain Reid and Ruth Midgley,"Max wind 4.8 km/h, coyote barking at ~10:00, traffic noises in background",Theresa Hannah,
39209535,WLNP,Horseshoe Basin,,45,2016,6,10,1,06:53,Recording,5,EI Monitoring,12.8,broken,0,Riverforks E3A/CZM (older),CZM (older),Good,Iain Reid and Ruth Midgley,"Max wind 1.4 km/h, thin cloud, light traffic in distance, cows mooing",Theresa Hannah,
39209552,WLNP,Horseshoe Basin,,46,2016,6,10,1,07:22,Recording,6,EI Monitoring,12.8,broken,2.8,Riverforks E3A/CZM (older),CZM (older),Moderate,Iain Reid and Ruth Midgley,"Max wind 6.7 km/h, light traffic in background",Theresa Hannah,
39209575,WLNP,Horseshoe Basin,,47,2016,6,10,1,07:53,Recording,7,EI Monitoring,12.6,overcast,2.2,Riverforks E3A/CZM (older),CZM (older),Poor,Iain Reid and Ruth Midgley,"Max wind 4.6 km/h, thin cloud, airplane at 9:27, aspens rustling in the wind - will have to return",Theresa Hannah,
39209588,WLNP,Horseshoe Basin,,48,2016,6,10,1,08:24,Recording,8,EI Monitoring,13.1,overcast,1.9,Riverforks E3A/CZM (older),CZM (older),Poor,Iain Reid and Ruth Midgley,"Max wind 7.4 km/h, thin cloud, noisy aspens and wind - will have to return",Theresa Hannah,
39209598,WLNP,Horseshoe Basin,,49,2016,6,10,1,08:54,Recording,9,EI Monitoring,10.5,overcast,5.2,Riverforks E3A/CZM (older),CZM (older),Moderate,Iain Reid and Ruth Midgley,"Max wind 16.3 km/h, windy - will have to return",Theresa Hannah,
39209615,WLNP,Horseshoe Basin,,50,2016,6,10,1,09:23,Recording,10,EI Monitoring,9.5,overcast,1.6,Riverforks E3A/CZM (older),CZM (older),Good,Iain Reid and Ruth Midgley,Max wind 8.0 km/h,Theresa Hannah,
39209639,WLNP,Wishbone Trail,,35,2016,6,27,1,05:59,Recording,4,EI Monitoring,8.4,clear,0,Riverforks E3A/CZM (older),CZM (older),Good,Iain Reid and Kyle Nelson,Max wind 0 km/h,Theresa Hannah,
39209668,WLNP,Wishbone Trail,,36,2016,6,27,1,06:24,Recording,5,EI Monitoring,8.6,clear,1.1,Riverforks E3A/CZM (older),CZM (older),Good,Iain Reid and Kyle Nelson,"Max wind 2.7 km/h, traffic to north",Theresa Hannah,
39209692,WLNP,Wishbone Trail,,37,2016,6,27,1,06:47,Recording,6,EI Monitoring,11.1,clear,0,Riverforks E3A/CZM (older),CZM (older),Moderate,Iain Reid and Kyle Nelson,"Max wind 1.1 km/h, traffic to north",Theresa Hannah,
39209715,WLNP,Wishbone Trail,,38,2016,6,27,1,07:12,Recording,7,EI Monitoring,9.8,clear,2.3,Riverforks E3A/CZM (older),CZM (older),Moderate,Iain Reid and Kyle Nelson,"Max wind 3.6 km/h, traffic to north",Theresa Hannah,
39209733,WLNP,Wishbone Trail,,39,2016,6,27,1,07:37,Recording,8,EI Monitoring,11.5,clear,0,Riverforks E3A/CZM (older),CZM (older),Moderate,Iain Reid and Kyle Nelson,"Max wind 0 km/h, traffic to north",Theresa Hannah,
39209752,WLNP,Wishbone Trail,,40,2016,6,27,1,08:04,Recording,9,EI Monitoring,14.6,clear,0,Riverforks E3A/CZM (older),CZM (older),Moderate,Iain Reid and Kyle Nelson,"Max wind 0 km/h, traffic to north",Theresa Hannah,
39209789,WLNP,Wishbone Trail,,61,2016,6,27,1,08:52,Recording,11,EI Monitoring,16.2,clear,0,Riverforks E3A/CZM (older),CZM (older),Moderate,Iain Reid and Kyle Nelson,"Max wind 1.4 km/h, traffic to north and west",Theresa Hannah,
39209802,WLNP,Yarrow Cabin Trail,,568,2016,6,23,1,05:27,Recording,2,EI Monitoring,9.5,thin broken,1.1,Riverforks E3A/CZM (older),CZM (older),Good,Iain Reid and Kyle Nelson,"Max wind 1.6 km/h, creek to east, natural gas facility to west",Theresa Hannah,
39209813,WLNP,Yarrow Cabin Trail,,569,2016,6,23,1,05:56,Recording,3,EI Monitoring,9.7,thin broken,1.7,Riverforks E3A/CZM (older),CZM (older),Good,Iain Reid and Kyle Nelson,"Max wind 3.0 km/h, natural gas facility to west",Theresa Hannah,
39209832,WLNP,Yarrow Cabin Trail,,570,2016,6,23,1,06:22,Recording,4,EI Monitoring,11.8,thin broken,0,Riverforks E3A/CZM (older),CZM (older),Good,Iain Reid and Kyle Nelson,"Max wind 0 km/h, natural gas facility to west",Theresa Hannah,
39209845,WLNP,Yarrow Cabin Trail,,571,2016,6,23,1,06:58,Recording,5,EI Monitoring,11.5,broken,1.1,Riverforks E3A/CZM (older),CZM (older),Moderate,Iain Reid and Kyle Nelson,"Max wind 2.0 km/h, natural gas facility to west",Theresa Hannah,
39209857,WLNP,Yarrow Cabin Trail,,572,2016,6,23,1,07:28,Recording,6,EI Monitoring,11.6,broken,3,Riverforks E3A/CZM (older),CZM (older),Moderate,Iain Reid and Kyle Nelson,"Max wind 3.8 km/h, natural gas facility to west",Theresa Hannah,
39209871,WLNP,Yarrow Cabin Trail,,573,2016,6,23,1,07:56,Recording,7,EI Monitoring,13.4,broken,0.9,Riverforks E3A/CZM (older),CZM (older),Moderate,Iain Reid and Kyle Nelson,"Max wind 1.6 km/h, natural gas facility to west",Theresa Hannah,
39209883,WLNP,Yarrow Cabin Trail,,574,2016,6,23,1,08:27,Recording,8,EI Monitoring,15.6,overcast,0,Riverforks E3A/CZM (older),CZM (older),Good,Iain Reid and Kyle Nelson,Max wind 0 km/h,Theresa Hannah,
39209894,WLNP,Yarrow Cabin Trail,,590,2016,6,23,1,09:00,Recording,9,EI Monitoring,18.2,overcast,0.9,Riverforks E3A/CZM (older),CZM (older),Good,Iain Reid and Kyle Nelson,Max wind 2.0 km/h,Theresa Hannah,
39209909,WLNP,Yarrow Cabin Trail,,591,2016,6,23,1,09:29,Recording,10,EI Monitoring,16.2,thin broken,1.3,Riverforks E3A/CZM (older),CZM (older),Good,Iain Reid and Kyle Nelson,Max wind 2.6 km/h,Theresa Hannah,
39209922,WLNP,Eskerine,,110,2016,6,30,1,07:21,Recording,5,EI Monitoring,12,clear,8.8,Riverforks E3A/CZM (older),CZM (older),Moderate,Iain Reid and Kyle Nelson,"Max wind 13.2 km/h, traffic to south and east",Theresa Hannah,
39209944,WLNP,Eskerine,,111,2016,6,30,1,07:47,Recording,6,EI Monitoring,13.6,clear,12.6,Riverforks E3A/CZM (older),CZM (older),Moderate,Iain Reid and Kyle Nelson,"Max wind 16.9 km/h, traffic to south and east",Theresa Hannah,
39209958,WLNP,Eskerine,,112,2016,6,6,1,08:37,Recording,9,EI Monitoring,18.5,clear,5.2,Riverforks E3A/CZM (older),CZM (older),Moderate,Iain Reid and Ruth Midgley,"Max wind 7.5 km/h, light traffic to south",Theresa Hannah,
39209974,WLNP,Eskerine,,113,2016,6,6,1,08:04,Recording,8,EI Monitoring,14.5,clear,7,Riverforks E3A/CZM (older),CZM (older),Moderate,Iain Reid and Ruth Midgley,"Max wind 10.3 km/h, light traffic, construction vehicles beeping",Theresa Hannah,
39209988,WLNP,Eskerine,,114,2016,6,6,1,07:32,Recording,7,EI Monitoring,15,clear,5.4,Riverforks E3A/CZM (older),CZM (older),Moderate,Iain Reid and Ruth Midgley,"Max wind 7.8 km/h, traffic to south",Theresa Hannah,
39210009,WLNP,Eskerine,,115,2016,6,6,1,07:02,Recording,6,EI Monitoring,13,clear,7.1,Riverforks E3A/CZM (older),CZM (older),Moderate,Iain Reid and Ruth Midgley,"Max wind 13.0 km/h, light traffic in backgound",Theresa Hannah,
39210023,WLNP,Eskerine,,116,2016,6,6,1,06:32,Recording,5,EI Monitoring,11,clear,6.1,Riverforks E3A/CZM (older),CZM (older),Good,Iain Reid and Ruth Midgley,"max wind 8.1 km/h, elk barking in background",Theresa Hannah,
39210031,WLNP,Eskerine,,117,2016,6,6,1,06:01,Recording,4,EI Monitoring,8.8,clear,3.4,Riverforks E3A/CZM (older),CZM (older),Moderate,Iain Reid and Ruth Midgley,"Max wind 4.9 km/h, WRONG POINT NUMBER MENTIONED IN SLATE vehicle traffic in backgound near end",Theresa Hannah,
39210040,WLNP,Eskerine,,118,2016,6,6,1,05:28,Recording,3,EI Monitoring,8.2,clear,1.1,Riverforks E3A/CZM (older),CZM (older),Moderate,Iain Reid and Ruth Midgley,"Max wind 1.5 km/h, Cars at 2:38, 5:26, and 6:20",Theresa Hannah,
39210050,WLNP,Eskerine,,119,2016,6,6,1,04:57,Recording,2,EI Monitoring,10.3,clear,3.1,Riverforks E3A/CZM (older),CZM (older),Moderate,Iain Reid and Ruth Midgley,Max wind 5.8 km/h,Theresa Hannah,
39210061,WLNP,Cardston Entrance,,550,2016,6,28,1,04:48,Recording,1,EI Monitoring,10.4,scattered,2.1,Riverforks E3A/CZM (older),CZM (older),Moderate,Iain Reid and Kyle Nelson,Max wind 3.4 km/h,Theresa Hannah,
39210074,WLNP,Cardston Entrance,,551,2016,6,28,1,05:13,Recording,2,EI Monitoring,6.6,broken,3,Riverforks E3A/CZM (older),CZM (older),Moderate,Iain Reid and Kyle Nelson,"Max wind 3.9 km/h, machinery to north, car passed at 9:58",Theresa Hannah,
39210085,WLNP,Cardston Entrance,,552,2016,6,28,1,05:54,Recording,4,EI Monitoring,7.3,broken,5.6,Riverforks E3A/CZM (older),CZM (older),Moderate,Iain Reid and Kyle Nelson,"Max wind 7.4 km/h, machinery ro north, traffic to south (vehicles at 5:22 and 8:44)",Theresa Hannah,
39210099,WLNP,Cardston Entrance,,553,2016,6,28,1,06:20,Recording,5,EI Monitoring,8.6,scattered,0,Riverforks E3A/CZM (older),CZM (older),Poor,Iain Reid and Kyle Nelson,"Max wind 0 km/h, gravel pit to north, traffic in all directions, power lines above",Theresa Hannah,
39210114,WLNP,Cardston Entrance,,554,2016,6,28,1,06:47,Recording,6,EI Monitoring,8.4,scattered,0,Riverforks E3A/CZM (older),CZM (older),Poor,Iain Reid and Kyle Nelson,"Max wind 1.6 km/h, gravel pit to east, traffic in all directions, power lines above",Theresa Hannah,
39210127,WLNP,Cardston Entrance,,555,2016,6,28,1,07:13,Recording,7,EI Monitoring,11.1,scattered,2.3,Riverforks E3A/CZM (older),CZM (older),Poor,Iain Reid and Kyle Nelson,"Max wind 3.5 km/h, gravel pit to east, traffic in all directions, power lines above, ground squirrels chirping",Theresa Hannah,
39210139,WLNP,Cardston Entrance,,556,2016,6,28,1,07:41,Recording,8,EI Monitoring,15.5,scattered,0,Riverforks E3A/CZM (older),CZM (older),Moderate,Iain Reid and Kyle Nelson,"Max wind 1.4 km/h, traffic in all directions, power lines above, 6:25 airplane overhead",Theresa Hannah,
39210156,WLNP,Cardston Entrance,,557,2016,6,28,1,08:06,Recording,9,EI Monitoring,15.3,scattered,0,Riverforks E3A/CZM (older),CZM (older),Moderate,Iain Reid and Kyle Nelson,"Max wind 0 km/h, traffic to south, ground squirrels",Theresa Hannah,
39210173,WLNP,Cardston Gate South,,150,2016,5,31,1,05:22,Recording,1,EI Monitoring,5.1,broken,2.3,Riverforks E3A/CZM (older),CZM (older),Good,Iain Reid and Kyle Nelson,"Max wind 3.3 km/h, humidity 100%",Theresa Hannah,
39210199,WLNP,Cardston Gate South,,152,2016,5,31,1,06:40,Recording,3,EI Monitoring,4.1,broken,2.8,Riverforks E3A/CZM (older),CZM (older),Good,Iain Reid and Kyle Nelson,"Max wind 3.5 km/h, humidity 100%, vehicle traffic to west",Theresa Hannah,
39210219,WLNP,Cardston Gate South,,153,2016,5,31,1,07:21,Recording,4,EI Monitoring,6.9,scattered,5.6,Riverforks E3A/CZM (older),CZM (older),Moderate,Iain Reid and Kyle Nelson,"Max wind 9.1 km/h, humidity 100%, vehicle traffic to west, kestrel hitting tripod on new unit recording",Theresa Hannah,
39210234,WLNP,Cardston Gate South,,154,2016,5,31,1,07:57,Recording,5,EI Monitoring,8.3,scattered,3,Riverforks E3A/CZM (older),CZM (older),Good,Iain Reid and Kyle Nelson,"Max wind 6.3 km/h, humidity 100%, vehicle traffic to west",Theresa Hannah,
39210249,WLNP,Blakiston Fan,,163,2016,6,18,1,05:32,Recording,4,EI Monitoring,3.7,broken,0.9,Riverforks E3A/CZM (older),CZM (older),Moderate,"Iain Reid, Ruth Midgley and Vera Yartseva","Max wind 4.7 km/h, cars at ~4:00 and ~9:00, creek to west",Theresa Hannah,
39210264,WLNP,Blakiston Fan,,164,2016,6,18,1,06:01,Recording,5,EI Monitoring,9.2,broken,0,Riverforks E3A/CZM (older),CZM (older),Moderate,"Iain Reid, Ruth Midgley and Vera Yartseva","Max wind 0.0 km/h, cars at ~6:00 and ~8:00",Theresa Hannah,
39210277,WLNP,Blakiston Fan,,165,2016,6,18,1,06:30,Recording,6,EI Monitoring,9.4,broken,0,Riverforks E3A/CZM (older),CZM (older),Poor,"Iain Reid, Ruth Midgley, Vera Yartseva","Max wind 0.0 km/h, vehicle traffic, creek to west",Theresa Hannah,
39210293,WLNP,Blakiston Fan,,166,2016,6,18,1,07:14,Recording,7,EI Monitoring,11.3,overcast,0,Riverforks E3A/CZM (older),CZM (older),Moderate,"Iain Reid, Ruth Midgley and Vera Yartseva","Max wind 0.0 km/h, distant vehicle trafficto north",Theresa Hannah,
39210313,WLNP,Blakiston Fan,,167,2016,6,18,1,07:45,Recording,8,EI Monitoring,15.4,overcast,0,Riverforks E3A/CZM (older),CZM (older),Good,"Iain Reid, Ruth Midgley and Vera Yartseva","Max wind 0.0 km/h, traffic to north, airplane at ~11:00",Theresa Hannah,
